Group: [4345, 7029, 2500]
4345:
< 0, 29, 3237.239024177677, Request, 4345 >
< 382, 159, 37.73566986813435, Response, 5907 >
< 159, 329, 38.40289925022754, Request, 5907 >
< 329, 244, 40.17802322950047, Request, 5907 >
< 244, 166, 40.458697010358364, Request, 5907 >
< 166, 244, 40.71618680325659, Response, 5907 >
< 244, 224, 41.813694589007326, Request, 5907 >
< 224, 188, 43.44975172511067, Request, 5907 >
< 188, 319, 44.800309604053844, Request, 5907 >
< 319, 188, 46.27097307472442, Response, 5907 >
< 188, 224, 47.43112963322594, Response, 5907 >
< 224, 244, 48.32335258374174, Response, 5907 >
< 244, 329, 49.74347908952757, Response, 5907 >
< 329, 159, 50.04651918119482, Response, 5907 >
< 159, 290, 50.58841760595141, Response, 5907 >
< 290, 29, 51.58649029542642, Response, 5907 >
< 29, 0, 52.45777529412889, Response, 5907 >
6023:
< 0, 29, 422.92851648376933, Request, 6023 >
< 29, 290, 423.13051116359026, Request, 6023 >
< 290, 159, 423.37724124419674, Request, 6023 >
< 159, 382, 425.10712685911, Request, 6023 >
< 382, 294, 426.66415110540015, Request, 6023 >
< 294, 382, 426.9797556000273, Response, 6023 >
< 382, 159, 428.09720022831334, Response, 6023 >
< 159, 329, 428.55927774141355, Request, 6023 >
< 329, 244, 429.0415959952122, Request, 6023 >
< 244, 224, 429.9848793440594, Request, 6023 >
< 224, 188, 430.2179227372206, Request, 6023 >
< 188, 319, 430.632573603271, Request, 6023 >
< 319, 188, 431.1741554899574, Response, 6023 >
< 188, 224, 432.4540942570013, Response, 6023 >
< 224, 244, 432.770566321096, Response, 6023 >
< 244, 166, 433.11675817285897, Request, 6023 >
< 166, 244, 433.8781855358917, Response, 6023 >
< 244, 329, 434.73634236214576, Response, 6023 >
< 329, 159, 435.0059542951518, Response, 6023 >
< 159, 290, 435.33086089435324, Response, 6023 >
< 290, 29, 436.1237402289892, Response, 6023 >
< 29, 0, 437.20984810323495, Response, 6023 >
6048:
< 0, 29, 2740.8102228986268, Request, 6048 >
< 29, 290, 2742.022403952102, Request, 6048 >
< 290, 159, 2742.711142917992, Request, 6048 >
< 159, 382, 2743.079523099265, Request, 6048 >
< 382, 294, 2744.4553125976204, Request, 6048 >
< 294, 382, 2746.4072137375715, Response, 6048 >
< 382, 159, 2746.841887266049, Response, 6048 >
< 159, 329, 2748.0609105554295, Request, 6048 >
< 329, 244, 2749.460550382065, Request, 6048 >
< 244, 224, 2750.4624172510703, Request, 6048 >
< 224, 188, 2751.701665588783, Request, 6048 >
< 188, 224, 2753.3156937689196, Response, 6048 >
< 224, 244, 2754.0886944199033, Response, 6048 >
< 244, 166, 2754.6582896464715, Request, 6048 >
< 166, 244, 2756.4029961382275, Response, 6048 >
< 244, 329, 2758.205990765918, Response, 6048 >
< 329, 159, 2758.9329171220375, Response, 6048 >
< 159, 290, 2759.6947020273547, Response, 6048 >
< 290, 29, 2760.4184493249436, Response, 6048 >
< 29, 0, 2760.6746904488755, Response, 6048 >
6075:
< 0, 29, 2194.623870393745, Request, 6075 >
< 29, 290, 2196.309730800559, Request, 6075 >
< 290, 159, 2196.656796633365, Request, 6075 >
< 159, 329, 2197.7350671297763, Request, 6075 >
< 329, 244, 2198.053682040769, Request, 6075 >
< 244, 224, 2200.030919173266, Request, 6075 >
< 224, 188, 2201.230671828081, Request, 6075 >
< 188, 319, 2202.3911801768936, Request, 6075 >
< 319, 188, 2202.702656596931, Response, 6075 >
< 188, 224, 2203.966786675658, Response, 6075 >
< 224, 244, 2204.3663575435767, Response, 6075 >
< 244, 166, 2204.940616259457, Request, 6075 >
< 166, 244, 2206.615053390629, Response, 6075 >
< 244, 329, 2207.454273795284, Response, 6075 >
< 329, 159, 2208.178938113075, Response, 6075 >
< 159, 382, 2209.2265611492826, Request, 6075 >
< 382, 294, 2209.7735701386264, Request, 6075 >
< 294, 382, 2210.2205478660585, Response, 6075 >
< 382, 159, 2211.77260898341, Response, 6075 >
< 159, 290, 2212.42568683669, Response, 6075 >
< 290, 29, 2212.755991219027, Response, 6075 >
< 29, 0, 2214.2137580666395, Response, 6075 >
6158:
< 0, 29, 2528.083932131045, Request, 6158 >
< 29, 290, 2528.565428026799, Request, 6158 >
< 290, 159, 2529.2264062104196, Request, 6158 >
< 159, 382, 2531.063308383502, Request, 6158 >
< 382, 294, 2531.9892565815694, Request, 6158 >
< 294, 382, 2533.46995374889, Response, 6158 >
< 382, 159, 2533.912670917993, Response, 6158 >
< 159, 329, 2535.1900380790134, Request, 6158 >
< 329, 244, 2537.0385204592562, Request, 6158 >
< 244, 224, 2538.4608982708414, Request, 6158 >
< 224, 188, 2539.5871494200783, Request, 6158 >
< 188, 319, 2541.5564265149933, Request, 6158 >
< 319, 188, 2543.254777043723, Response, 6158 >
< 188, 224, 2544.6039205422326, Response, 6158 >
< 224, 244, 2546.031089622389, Response, 6158 >
< 244, 166, 2547.7978177209393, Request, 6158 >
< 166, 244, 2548.025495203838, Response, 6158 >
< 244, 329, 2548.59893194348, Response, 6158 >
< 329, 159, 2548.8623915012395, Response, 6158 >
< 159, 290, 2549.232583899328, Response, 6158 >
< 290, 29, 2549.7647511244086, Response, 6158 >
< 29, 0, 2550.222050698752, Response, 6158 >
6257:
< 0, 29, 1495.149332524255, Request, 6257 >
< 29, 290, 1496.690604699871, Request, 6257 >
< 290, 159, 1498.4010892238528, Request, 6257 >
< 159, 382, 1500.314729415199, Request, 6257 >
< 382, 294, 1501.9422236312455, Request, 6257 >
< 294, 382, 1502.5345047348344, Response, 6257 >
< 382, 159, 1503.1299067116393, Response, 6257 >
< 159, 329, 1504.720470874955, Request, 6257 >
< 329, 244, 1506.5297283772109, Request, 6257 >
< 244, 224, 1508.1692158990575, Request, 6257 >
< 224, 188, 1508.7138903559173, Request, 6257 >
< 188, 319, 1510.2140168949825, Request, 6257 >
< 319, 188, 1511.137185983499, Response, 6257 >
< 188, 224, 1512.4883010427432, Response, 6257 >
< 224, 244, 1512.935437704414, Response, 6257 >
< 244, 166, 1514.8502324925223, Request, 6257 >
< 166, 244, 1515.5146266714087, Response, 6257 >
< 244, 329, 1517.4366919295862, Response, 6257 >
< 329, 159, 1518.3403852415943, Response, 6257 >
< 159, 290, 1519.0248979249002, Response, 6257 >
< 290, 29, 1520.4098342780107, Response, 6257 >
< 29, 0, 1522.3613177856657, Response, 6257 >
6300:
< 0, 29, 733.13006172991, Request, 6300 >
< 29, 290, 734.999904275476, Request, 6300 >
< 290, 159, 736.7508022400834, Request, 6300 >
< 159, 329, 737.1942298513015, Request, 6300 >
< 329, 244, 737.6089674371656, Request, 6300 >
< 244, 166, 738.7327666688526, Request, 6300 >
< 166, 244, 739.8069811302765, Response, 6300 >
< 244, 224, 740.4332198897739, Request, 6300 >
< 224, 188, 741.2367866613002, Request, 6300 >
< 188, 319, 742.7395651683291, Request, 6300 >
< 319, 188, 744.6646807255919, Response, 6300 >
< 188, 224, 745.1798066842064, Response, 6300 >
< 224, 244, 745.630155308164, Response, 6300 >
< 244, 329, 746.095566187913, Response, 6300 >
< 329, 159, 747.0700873100535, Response, 6300 >
< 159, 382, 748.4265509978616, Request, 6300 >
< 382, 294, 748.7090994762339, Request, 6300 >
< 294, 382, 750.4413250895741, Response, 6300 >
< 382, 159, 750.7703511325544, Response, 6300 >
< 159, 290, 752.6487384508414, Response, 6300 >
< 290, 29, 754.5891503002736, Response, 6300 >
< 29, 0, 756.2563116738017, Response, 6300 >
6319:
< 0, 29, 2072.744269601803, Request, 6319 >
< 29, 290, 2073.6258843359965, Request, 6319 >
< 290, 159, 2075.3550710154586, Request, 6319 >
< 159, 329, 2075.9994644857225, Request, 6319 >
< 329, 244, 2077.9743539307055, Request, 6319 >
< 244, 166, 2079.0539783228605, Request, 6319 >
< 166, 244, 2079.977159187863, Response, 6319 >
< 244, 224, 2081.007920708916, Request, 6319 >
< 224, 188, 2082.006512196753, Request, 6319 >
< 188, 319, 2082.2674178294874, Request, 6319 >
< 319, 188, 2082.711246687965, Response, 6319 >
< 188, 224, 2083.6233707125134, Response, 6319 >
< 224, 244, 2084.809915481605, Response, 6319 >
< 244, 329, 2086.551924762503, Response, 6319 >
< 329, 159, 2088.2557845581086, Response, 6319 >
< 159, 382, 2089.5326951899383, Request, 6319 >
< 382, 294, 2090.3727308541042, Request, 6319 >
< 294, 382, 2092.0606915453695, Response, 6319 >
< 382, 159, 2093.472323566351, Response, 6319 >
< 159, 290, 2094.682365433571, Response, 6319 >
< 290, 29, 2096.1678235953473, Response, 6319 >
< 29, 0, 2096.67052889016, Response, 6319 >
6354:
< 0, 29, 3015.237697132876, Request, 6354 >
< 29, 290, 3017.143313705978, Request, 6354 >
< 290, 159, 3018.2917980184543, Request, 6354 >
< 159, 329, 3019.6265595976456, Request, 6354 >
< 329, 244, 3020.3986737005653, Request, 6354 >
< 244, 224, 3022.30536320266, Request, 6354 >
< 224, 244, 3022.8161282494802, Response, 6354 >
< 244, 166, 3024.165815461034, Request, 6354 >
< 166, 244, 3025.8867683563662, Response, 6354 >
< 244, 329, 3027.134252212374, Response, 6354 >
< 329, 159, 3028.5050948306684, Response, 6354 >
< 159, 382, 3029.68547900672, Request, 6354 >
< 382, 294, 3030.1336735430395, Request, 6354 >
< 294, 382, 3030.6198437813, Response, 6354 >
< 382, 159, 3031.892407085114, Response, 6354 >
< 159, 290, 3032.618340994361, Response, 6354 >
< 290, 29, 3034.320479295703, Response, 6354 >
< 29, 0, 3035.095473239504, Response, 6354 >
6355:
< 0, 29, 3163.0043758239003, Request, 6355 >
< 29, 290, 3164.1314027816056, Request, 6355 >
< 290, 159, 3165.1101518027576, Request, 6355 >
< 159, 382, 3165.620444716066, Request, 6355 >
< 382, 294, 3166.9279744012388, Request, 6355 >
< 294, 382, 3167.8132179448885, Response, 6355 >
< 382, 159, 3168.780345515944, Response, 6355 >
< 159, 329, 3169.2283677062683, Request, 6355 >
< 329, 244, 3170.5785844978327, Request, 6355 >
< 244, 166, 3171.0526536839643, Request, 6355 >
< 166, 244, 3171.6151730665897, Response, 6355 >
< 244, 224, 3172.5719045184455, Request, 6355 >
< 224, 188, 3173.306676681743, Request, 6355 >
< 188, 224, 3174.721966793811, Response, 6355 >
< 224, 244, 3175.1142287041357, Response, 6355 >
< 244, 329, 3176.5278591285005, Response, 6355 >
< 329, 159, 3177.0629832300533, Response, 6355 >
< 159, 290, 3177.3896961040637, Response, 6355 >
< 290, 29, 3179.2854482052817, Response, 6355 >
< 29, 0, 3180.957712823768, Response, 6355 >
6368:
< 0, 29, 2770.040773682413, Request, 6368 >
< 29, 290, 2771.4702653052314, Request, 6368 >
< 290, 159, 2772.1299936383184, Request, 6368 >
< 159, 329, 2773.6618771909116, Request, 6368 >
< 329, 244, 2775.0156312698646, Request, 6368 >
< 244, 166, 2776.114808916656, Request, 6368 >
< 166, 244, 2776.4602907409108, Response, 6368 >
< 244, 224, 2777.509641288835, Request, 6368 >
< 224, 244, 2779.245995153569, Response, 6368 >
< 244, 329, 2779.610139374043, Response, 6368 >
< 329, 159, 2780.6586856610675, Response, 6368 >
< 159, 382, 2781.903704972142, Request, 6368 >
< 382, 294, 2783.8750784942267, Request, 6368 >
< 294, 382, 2784.7920178143518, Response, 6368 >
< 382, 159, 2785.0972781489318, Response, 6368 >
< 159, 290, 2785.753607891612, Response, 6368 >
< 290, 29, 2786.6715818626662, Response, 6368 >
< 29, 0, 2788.5934283219844, Response, 6368 >
6373:
< 0, 29, 1091.262908830801, Request, 6373 >
< 29, 290, 1091.8630424479747, Request, 6373 >
< 290, 159, 1092.560877566474, Request, 6373 >
< 159, 329, 1094.4376893939725, Request, 6373 >
< 329, 244, 1094.6899418036112, Request, 6373 >
< 244, 224, 1095.1418781738241, Request, 6373 >
< 224, 188, 1095.791829790093, Request, 6373 >
< 188, 319, 1097.3471547354652, Request, 6373 >
< 319, 188, 1097.8200016513076, Response, 6373 >
< 188, 224, 1099.5515612315173, Response, 6373 >
< 224, 244, 1100.6631386710126, Response, 6373 >
< 244, 166, 1102.5850439656822, Request, 6373 >
< 166, 244, 1103.6137325686898, Response, 6373 >
< 244, 329, 1105.1961709119264, Response, 6373 >
< 329, 159, 1105.7179594588747, Response, 6373 >
< 159, 382, 1107.6994995026998, Request, 6373 >
< 382, 294, 1108.693709824081, Request, 6373 >
< 294, 382, 1110.1445035976355, Response, 6373 >
< 382, 159, 1110.8207906453792, Response, 6373 >
< 159, 290, 1111.6765917158955, Response, 6373 >
< 290, 29, 1112.496149514879, Response, 6373 >
< 29, 0, 1114.1005189791997, Response, 6373 >
6425:
< 0, 29, 1463.859267163959, Request, 6425 >
< 29, 290, 1465.427895651998, Request, 6425 >
< 290, 159, 1465.7563102461133, Request, 6425 >
< 159, 329, 1466.590125025015, Request, 6425 >
< 329, 244, 1468.440696208921, Request, 6425 >
< 244, 224, 1469.1373940694257, Request, 6425 >
< 224, 188, 1470.9452592028372, Request, 6425 >
< 188, 319, 1472.6684436990324, Request, 6425 >
< 319, 188, 1474.6550054323188, Response, 6425 >
< 188, 224, 1476.5563133713845, Response, 6425 >
< 224, 244, 1477.9032363071146, Response, 6425 >
< 244, 166, 1479.8294757023239, Request, 6425 >
< 166, 244, 1480.4349964703506, Response, 6425 >
< 244, 329, 1480.9108941342981, Response, 6425 >
< 329, 159, 1482.0873431473565, Response, 6425 >
< 159, 382, 1483.5482486495202, Request, 6425 >
< 382, 294, 1484.1749501338625, Request, 6425 >
< 294, 382, 1486.05324306468, Response, 6425 >
< 382, 159, 1486.2659446258724, Response, 6425 >
< 159, 290, 1486.5801160028163, Response, 6425 >
< 290, 29, 1487.5658032808885, Response, 6425 >
< 29, 0, 1488.334041148758, Response, 6425 >
6475:
< 0, 29, 872.5443256714225, Request, 6475 >
< 29, 290, 873.3039307949678, Request, 6475 >
< 290, 159, 875.2472890223514, Request, 6475 >
< 159, 382, 875.5671253640197, Request, 6475 >
< 382, 294, 876.0294309701942, Request, 6475 >
< 294, 382, 876.7220850106262, Response, 6475 >
< 382, 159, 877.9056755881115, Response, 6475 >
< 159, 329, 878.3701768133177, Request, 6475 >
< 329, 244, 880.0121044475005, Request, 6475 >
< 244, 166, 881.6130911351017, Request, 6475 >
< 166, 244, 883.4799861624567, Response, 6475 >
< 244, 224, 884.068279033998, Request, 6475 >
< 224, 188, 885.7216764462507, Request, 6475 >
< 188, 319, 886.5217003426645, Request, 6475 >
< 319, 188, 888.4113002904282, Response, 6475 >
< 188, 224, 888.6576477175529, Response, 6475 >
< 224, 244, 889.785379097402, Response, 6475 >
< 244, 329, 891.1956071108343, Response, 6475 >
< 329, 159, 893.151961309845, Response, 6475 >
< 159, 290, 894.190603448218, Response, 6475 >
< 290, 29, 894.9431459097274, Response, 6475 >
< 29, 0, 895.8860252791173, Response, 6475 >
6489:
< 0, 29, 1321.4290831994765, Request, 6489 >
< 29, 290, 1322.523723300954, Request, 6489 >
< 290, 159, 1323.6028607636379, Request, 6489 >
< 159, 329, 1325.0176540134776, Request, 6489 >
< 329, 244, 1325.9449391416647, Request, 6489 >
< 244, 166, 1326.299504046518, Request, 6489 >
< 166, 244, 1327.3097412114978, Response, 6489 >
< 244, 224, 1329.135645241756, Request, 6489 >
< 224, 188, 1329.4100628284393, Request, 6489 >
< 188, 319, 1331.206664869449, Request, 6489 >
< 319, 188, 1333.0182461851143, Response, 6489 >
< 188, 224, 1333.8223411034846, Response, 6489 >
< 224, 244, 1335.0813168890265, Response, 6489 >
< 244, 329, 1335.8145668475197, Response, 6489 >
< 329, 159, 1336.3399398703264, Response, 6489 >
< 159, 382, 1338.3027244754678, Request, 6489 >
< 382, 294, 1339.419728372157, Request, 6489 >
< 294, 382, 1339.9004552892611, Response, 6489 >
< 382, 159, 1341.4543295361705, Response, 6489 >
< 159, 290, 1343.2010965443383, Response, 6489 >
< 290, 29, 1343.9087043057157, Response, 6489 >
< 29, 0, 1345.4060837273048, Response, 6489 >
6555:
< 0, 29, 1677.8568797020991, Request, 6555 >
< 29, 290, 1678.0947820483434, Request, 6555 >
< 290, 159, 1679.5506134584425, Request, 6555 >
< 159, 382, 1680.560644336939, Request, 6555 >
< 382, 294, 1681.719223297776, Request, 6555 >
< 294, 382, 1683.028253178539, Response, 6555 >
< 382, 159, 1684.232290128703, Response, 6555 >
< 159, 329, 1685.4878405101056, Request, 6555 >
< 329, 244, 1687.3866330592489, Request, 6555 >
< 244, 166, 1688.4570488969418, Request, 6555 >
< 166, 244, 1689.3849980553623, Response, 6555 >
< 244, 224, 1691.0013748170652, Request, 6555 >
< 224, 188, 1691.7652181258397, Request, 6555 >
< 188, 319, 1692.9126834222825, Request, 6555 >
< 319, 188, 1694.2402233547, Response, 6555 >
< 188, 224, 1695.7866821732048, Response, 6555 >
< 224, 244, 1696.18171269665, Response, 6555 >
< 244, 329, 1697.6452878718653, Response, 6555 >
< 329, 159, 1698.3461046919242, Response, 6555 >
< 159, 290, 1698.746721071016, Response, 6555 >
< 290, 29, 1700.0920096715886, Response, 6555 >
< 29, 0, 1700.6686769272517, Response, 6555 >
6714:
< 0, 29, 1674.2247407407579, Request, 6714 >
< 29, 290, 1675.041937827285, Request, 6714 >
< 290, 159, 1675.5097381897033, Request, 6714 >
< 159, 382, 1677.1566088692048, Request, 6714 >
< 382, 294, 1678.9712094988465, Request, 6714 >
< 294, 382, 1680.556719187786, Response, 6714 >
< 382, 159, 1681.0542259801848, Response, 6714 >
< 159, 329, 1682.151989968869, Request, 6714 >
< 329, 244, 1682.3981526419543, Request, 6714 >
< 244, 166, 1683.217373421182, Request, 6714 >
< 166, 244, 1684.3009825334416, Response, 6714 >
< 244, 224, 1685.3216095803398, Request, 6714 >
< 224, 188, 1686.1088987691467, Request, 6714 >
< 188, 319, 1686.5578045756595, Request, 6714 >
< 319, 188, 1688.4333693442074, Response, 6714 >
< 188, 224, 1689.542194721019, Response, 6714 >
< 224, 244, 1691.0265542293685, Response, 6714 >
< 244, 329, 1692.6426763514519, Response, 6714 >
< 329, 159, 1693.1752548946415, Response, 6714 >
< 159, 290, 1693.6356381650783, Response, 6714 >
< 290, 29, 1695.5643012251287, Response, 6714 >
< 29, 0, 1696.8664025761316, Response, 6714 >
6719:
< 0, 29, 1491.7269227470076, Request, 6719 >
< 29, 290, 1493.4209064408954, Request, 6719 >
< 290, 159, 1494.9640036022201, Request, 6719 >
< 159, 329, 1495.8007115315995, Request, 6719 >
< 329, 244, 1496.6745060290473, Request, 6719 >
< 244, 224, 1497.8385784400948, Request, 6719 >
< 224, 188, 1498.5319852525877, Request, 6719 >
< 188, 319, 1498.7530886660152, Request, 6719 >
< 319, 188, 1499.8439404877736, Response, 6719 >
< 188, 224, 1501.2071040722215, Response, 6719 >
< 224, 244, 1503.1803512768404, Response, 6719 >
< 244, 166, 1503.419351532468, Request, 6719 >
< 166, 244, 1504.7385022021804, Response, 6719 >
< 244, 329, 1505.6534594469665, Response, 6719 >
< 329, 159, 1506.6875745094014, Response, 6719 >
< 159, 382, 1508.1932893337666, Request, 6719 >
< 382, 294, 1509.8016409653505, Request, 6719 >
< 294, 382, 1510.346359243162, Response, 6719 >
< 382, 159, 1511.7419724015263, Response, 6719 >
< 159, 290, 1513.7323795195605, Response, 6719 >
< 290, 29, 1514.1408603494153, Response, 6719 >
< 29, 0, 1514.793306432284, Response, 6719 >
6867:
< 0, 29, 874.4619031127186, Request, 6867 >
< 29, 290, 875.3401687975221, Request, 6867 >
< 290, 159, 877.2179988632937, Request, 6867 >
< 159, 329, 878.7089971824162, Request, 6867 >
< 329, 244, 880.4417970242959, Request, 6867 >
< 244, 166, 880.9173659583905, Request, 6867 >
< 166, 244, 882.7859419309772, Response, 6867 >
< 244, 224, 884.6326792226915, Request, 6867 >
< 224, 244, 885.5244413205132, Response, 6867 >
< 244, 329, 885.8068772149846, Response, 6867 >
< 329, 159, 886.3990455305966, Response, 6867 >
< 159, 382, 887.7879486439642, Request, 6867 >
< 382, 294, 888.3791291216975, Request, 6867 >
< 294, 382, 889.6535595160107, Response, 6867 >
< 382, 159, 891.2636673391695, Response, 6867 >
< 159, 290, 892.4645344740077, Response, 6867 >
< 290, 29, 893.8223520032626, Response, 6867 >
